timestamp,value,anomaly_score,label
2023-11-13 08:35:01,176,0.0,0
2023-11-13 08:35:01,278,0.0,0
2023-11-13 08:39:15,209,0.0,0
2023-11-13 08:39:15,210,0.0,0
2023-11-13 08:39:15,211,0.0,0
2023-11-13 09:11:01,209,0.0,0
2023-11-13 09:11:04,126,0.0,0
2023-11-13 09:11:04,211,0.0,0
2023-11-13 09:11:04,220,0.0,0
2023-11-13 09:11:04,124,0.0,0
2023-11-13 09:11:04,125,0.0,0
2023-11-13 09:24:01,213,0.0,0
2023-11-13 09:24:02,257,0.0,0
2023-11-13 09:24:02,269,0.0,0
2023-11-13 10:28:21,431,0.0,0
2023-11-13 10:28:21,189,0.0,0
2023-11-13 10:28:21,434,0.0,0
2023-11-13 10:28:21,433,0.0,0
2023-11-13 10:28:21,432,0.0,0
2023-11-13 10:28:21,195,0.0,0
2023-11-13 10:28:22,443,0.0,0
2023-11-13 10:28:22,436,0.0,0
2023-11-13 10:28:22,245,0.0,0
2023-11-13 10:28:22,435,0.0,0
2023-11-13 10:28:22,445,0.0,0
2023-11-13 10:28:22,212,0.0,0
2023-11-13 10:28:22,442,0.0,0
2023-11-13 10:28:22,440,0.0,0
2023-11-13 10:28:22,439,0.0,0
2023-11-13 10:28:22,438,0.0,0
2023-11-13 10:28:22,437,0.0,0
2023-11-13 10:28:22,256,0.0,0
2023-11-13 10:28:22,435,0.0,0
2023-11-13 10:28:22,435,0.0,0
2023-11-13 10:28:22,444,0.0,0
2023-11-13 11:07:36,197,0.0,0
2023-11-13 11:07:36,143,0.0,0
2023-11-13 11:07:36,144,0.0,0
2023-11-13 11:07:36,203,0.0,0
2023-11-13 11:07:36,205,0.0,0
2023-11-13 11:07:36,204,0.0,0
2023-11-13 11:07:36,143,0.0,0
2023-11-13 11:09:30,195,0.0,0
2023-11-13 11:09:30,189,0.0,0
2023-11-13 11:09:30,212,0.0,0
2023-11-13 11:09:35,331,0.0,0
2023-11-13 11:09:35,332,0.0,0
2023-11-13 11:18:24,492,0.0,0
2023-11-13 11:18:24,493,0.0,0
2023-11-13 11:18:24,528,0.0,0
2023-11-13 11:18:33,492,0.0,0
2023-11-13 11:20:39,492,0.0,0
