timestamp,value,anomaly_score,label,S(t)_standard,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate
2024-04-02 16:24:44.000,226,0.0,0.0,-0.11,-0.22,-0.11
2024-04-02 16:24:44.000,177,0.0,0.0,-0.11,-0.22,-0.11
2024-04-02 16:24:44.000,227,0.0,0.0,-0.11,-0.22,-0.11
2024-04-02 16:24:44.000,228,0.0,0.0,-0.11,-0.22,-0.11
2024-04-02 16:24:44.000,229,0.0,0.0,-0.11,-0.22,-0.11
2024-04-02 16:24:44.000,178,0.0,0.0,-0.11,-0.22,-0.11
2024-04-02 16:24:44.000,179,0.0,0.0,-0.11,-0.22,-0.11
2024-04-02 16:24:44.000,230,0.0,0.0,-0.11,-0.22,-0.11
2024-04-02 16:24:44.000,179,0.0,0.0,-0.11,-0.22,-0.11
2024-04-02 16:24:44.000,181,0.0,0.0,-0.11,-0.22,-0.11
2024-04-02 16:24:49.000,384,0.0,0.0,-0.11,-0.22,-0.11
2024-04-02 16:24:49.000,463,0.0,0.0,-0.11,-0.22,-0.11
2024-04-02 16:24:50.000,587,0.0,0.0,-0.11,-0.22,-0.11
2024-04-02 16:25:00.000,590,0.0,0.0,-0.11,-0.22,-0.11
2024-04-02 16:25:00.000,588,0.0,0.0,-0.11,-0.22,-0.11
2024-04-02 16:25:00.000,589,0.0,0.0,-0.11,-0.22,-0.11
2024-04-02 16:25:01.000,128,0.0,0.0,-0.11,-0.22,-0.11
2024-04-02 16:25:01.000,128,0.0,0.0,-0.11,-0.22,-0.11
2024-04-02 16:25:01.000,128,0.0,0.0,-0.11,-0.22,-0.11
2024-04-02 16:25:01.000,128,0.0,0.0,-0.11,-0.22,-0.11
2024-04-02 16:25:01.000,305,0.0,0.0,-0.11,-0.22,-0.11
2024-04-02 16:25:01.000,305,0.0,0.0,-0.11,-0.22,-0.11
2024-04-02 16:25:01.000,305,0.0,0.0,-0.11,-0.22,-0.11
2024-04-02 16:25:01.000,306,0.0,0.0,-0.11,-0.22,-0.11
2024-04-02 16:25:02.000,307,0.0,0.0,-0.11,-0.22,-0.11
2024-04-02 16:25:02.000,130,0.0,0.0,-0.11,-0.22,-0.11
2024-04-02 16:25:16.000,307,0.0,0.0,-0.11,-0.22,-0.11
2024-04-02 16:25:16.000,130,0.0,0.0,-0.11,-0.22,-0.11
2024-04-02 16:25:31.000,130,0.0,0.0,-0.11,-0.22,-0.11
2024-04-02 16:25:31.000,307,0.0,0.0,-0.11,-0.22,-0.11
2024-04-02 16:25:46.000,307,0.0,0.0,-0.11,-0.22,-0.11
2024-04-02 16:25:46.000,130,0.0,0.0,-0.11,-0.22,-0.11
2024-04-02 16:26:01.000,307,0.0,0.0,-0.11,-0.22,-0.11
2024-04-02 16:26:01.000,128,0.0,0.0,-0.11,-0.22,-0.11
2024-04-02 16:26:01.000,128,0.0,0.0,-0.11,-0.22,-0.11
2024-04-02 16:26:01.000,128,0.0,0.0,-0.11,-0.22,-0.11
2024-04-02 16:26:01.000,128,0.0,0.0,-0.11,-0.22,-0.11
2024-04-02 16:26:01.000,305,0.0,0.0,-0.11,-0.22,-0.11
2024-04-02 16:26:01.000,305,0.0,0.0,-0.11,-0.22,-0.11
2024-04-02 16:26:01.000,305,0.0,0.0,-0.11,-0.22,-0.11
2024-04-02 16:26:01.000,306,0.0,0.0,-0.11,-0.22,-0.11
2024-04-02 16:26:01.000,130,0.0,0.0,-0.11,-0.22,-0.11
2024-04-02 16:26:16.000,130,0.0,0.0,-0.11,-0.22,-0.11
2024-04-02 16:26:16.000,307,0.0,0.0,-0.11,-0.22,-0.11
2024-04-02 16:26:31.000,307,0.0,0.0,-0.11,-0.22,-0.11
2024-04-02 16:26:31.000,130,0.0,0.0,-0.11,-0.22,-0.11
2024-04-02 16:26:46.000,307,0.0,0.0,-0.11,-0.22,-0.11
2024-04-02 16:26:46.000,130,0.0,0.0,-0.11,-0.22,-0.11
2024-04-02 16:27:01.000,305,0.0,0.0,-0.11,-0.22,-0.11
2024-04-02 16:27:01.000,307,0.0,0.0,-0.11,-0.22,-0.11
2024-04-02 16:27:01.000,306,0.0,0.0,-0.11,-0.22,-0.11
2024-04-02 16:27:01.000,305,0.0,0.0,-0.11,-0.22,-0.11
2024-04-02 16:27:01.000,130,0.0,0.0,-0.11,-0.22,-0.11
2024-04-02 16:27:01.000,128,0.0,0.0,-0.11,-0.22,-0.11
2024-04-02 16:27:01.000,128,0.0,0.0,-0.11,-0.22,-0.11
2024-04-02 16:27:01.000,128,0.0,0.0,-0.11,-0.22,-0.11
2024-04-02 16:27:01.000,128,0.0,0.0,-0.11,-0.22,-0.11
